order_id,product_price_id,order_detail_id
524,82,612
500,98,606
528,82,604
518,76,616
525,65,628
506,72,627
526,89,602
510,84,626
523,64,603
522,99,610
501,72,617
527,89,604
511,68,620
521,64,628
509,84,603
518,83,624
506,76,608
517,83,600
520,93,604
526,64,625
507,81,608
507,98,612
526,99,620
521,78,617
515,90,603
516,70,629
524,75,628
518,76,608
512,96,621
508,100,617
513,62,607
512,60,622
528,62,614
524,83,615
506,85,627
508,96,615
516,72,616
516,79,605
509,62,600
519,88,621
508,60,625
526,96,630
527,90,609
525,78,623
501,68,609
507,92,617
521,86,624
512,63,601
522,96,618
516,99,630
519,85,614
510,76,604
510,75,628
512,65,603
507,66,630
527,92,620
524,60,600
515,63,628
505,65,622
520,77,604
524,71,608
512,96,615
528,83,617
508,62,624
524,71,610
507,100,619
524,84,622
512,86,614
521,100,608
504,85,625
518,61,610
508,91,610
510,83,608
523,88,628
527,78,627
502,80,624
516,80,628
520,64,628
521,85,610
526,76,630
508,99,614
526,93,610
524,90,617
508,84,611
502,84,624
518,93,611
517,61,627
502,72,621
517,93,607
516,86,604
524,93,609
511,78,603
511,76,624
500,93,614
524,100,611
513,62,627
504,93,618
524,98,622
511,69,623
523,98,618
523,64,605
508,65,608
514,61,623
507,74,623
512,79,629
524,65,627
521,80,630
520,63,623
513,98,614
521,86,627
522,96,618
517,99,605
501,69,611
523,76,620
506,89,602
502,88,619
514,99,612
505,89,603
501,71,626
516,80,627
513,71,630
516,89,623
525,63,622
511,91,619
520,91,630
517,90,617
518,70,608
504,98,630
521,68,617
517,90,625
522,65,611
504,83,625
525,64,608
511,66,625
504,66,630
520,82,612
509,83,624
527,81,606
503,89,613
527,98,619
506,85,603
511,62,625
527,79,624
515,72,630
514,96,618
521,82,622
527,80,624
501,89,601
515,96,629
510,62,602
514,74,617
523,76,601
509,83,602
523,92,613
518,77,603
526,60,618
500,64,624
511,79,614
527,87,614
506,66,616
520,100,603
505,75,620
525,99,615
518,81,609
520,66,619
529,93,611
500,88,629
529,91,603
501,99,610
503,63,616
519,99,616
522,68,616
518,100,617
505,87,618
514,79,614
519,86,629
529,65,629
523,79,610
513,92,609
527,79,629
502,71,616
530,96,612
525,90,613
518,79,618
528,62,621
522,76,630
501,99,614
528,80,614
507,77,627
519,60,629
516,63,625
521,89,607
500,87,604
503,80,630
515,96,605
504,79,606
518,71,606
501,72,606
501,81,608
507,92,625
523,66,620
520,87,607
505,98,626
529,62,601
507,76,619
501,62,601
505,82,605
527,79,612
509,63,615
508,62,616
510,92,617
503,88,626
507,91,625
512,99,629
520,69,615
508,68,608
522,77,617
527,62,629
506,85,616
517,85,604
517,79,608
503,71,613
501,81,630
507,74,619
517,86,615
523,68,627
520,85,606
524,75,622
513,84,622
510,70,630
525,60,612
530,68,612
505,90,614
520,69,619
528,78,607
518,80,606
517,77,612
522,76,618
518,79,614
519,80,621
526,60,622
519,77,609
519,77,618
512,61,625
525,74,608
519,78,620
530,91,629
503,76,615
504,76,611
522,83,626
500,89,605
520,96,620
502,89,629
506,86,622
520,96,627
528,99,615
515,60,605
508,93,619
527,77,627
509,72,606
523,84,628
526,65,621
524,69,623
512,72,630
515,88,622
502,84,626
500,93,611
517,65,624
526,100,620
528,66,623
506,88,601
520,69,621
507,69,620
520,89,620
517,85,617
530,62,600
518,77,618
502,61,627
508,98,606
502,72,625
530,65,620
516,75,615
521,100,626
530,68,622
500,70,621
510,60,614
515,87,628
505,85,623
518,71,613
519,65,626
530,92,627
518,69,608
515,78,616
503,61,601
522,90,628
505,60,608
521,69,604
506,76,608
528,99,609
516,82,619
524,100,629
515,100,605
517,80,604
528,61,608
526,74,630
514,80,622
504,64,600
508,87,613
529,77,615
517,88,626
525,64,608
502,74,608
522,99,629
507,88,623
513,93,624
507,69,619
508,89,615
524,99,612
504,91,630
510,89,604
504,82,620
526,92,602
506,88,603
508,74,623
521,77,617
507,60,617
511,80,615
525,88,606
523,68,623
504,75,612
514,61,603
522,61,606
510,60,605
505,70,604
513,61,620
511,100,629
523,81,629
522,85,609
530,90,604
501,75,617
512,80,627
520,62,623
526,62,626
518,81,624
516,100,614
523,70,606
503,76,613
505,72,605
505,84,607
511,66,613
513,87,618
507,77,611
506,85,607
505,90,616
520,69,615
519,98,601
500,96,610
507,71,603
530,100,614
529,61,628
523,99,618
523,76,621
521,85,610
527,62,603
501,68,609
523,84,608
501,77,625
524,69,619
528,84,621
503,88,620
512,92,619
521,74,602
502,88,620
515,79,622
527,74,621
524,83,619
530,99,618
516,82,618
510,85,617
521,81,606
530,71,626
508,72,617
516,91,622
521,83,625
506,86,609
530,80,630
525,81,612
511,60,613
511,64,603
515,86,627
509,62,616
524,92,602
528,77,600
500,66,625
529,74,625
512,76,609
514,92,600
505,89,610
500,88,612
527,69,621
500,100,630
521,68,607
510,64,604
517,100,604
513,90,617
508,60,610
505,93,608
528,77,620
519,89,605
520,81,613
508,62,616
521,85,628
509,96,623
500,66,611
502,76,620
518,93,630
507,100,601
501,83,605
508,76,603
503,60,617
512,90,604
501,72,606
510,80,618
513,99,614
526,89,614
506,64,626
505,76,621
506,64,608
529,89,602
510,77,628
526,85,608
503,79,619
513,93,615
504,74,618
523,65,623
523,66,620
524,76,628
520,68,617
530,91,618
516,71,608
527,61,610
506,74,612
523,68,617
519,84,605
508,68,611
522,99,605
509,70,621
509,90,627
523,60,612
501,82,611
510,84,604
521,85,608
513,74,612
506,99,619
527,78,601
503,69,613
526,72,625
511,93,622
512,93,604
506,96,607
526,84,610
513,63,613
515,85,623
500,92,602
526,74,607
529,93,600
515,87,602
512,72,621
503,62,616
501,60,603
513,90,618
515,74,601
515,89,618
513,98,601
530,71,626
530,60,607
522,85,613
521,71,629
518,69,618
527,89,606
525,78,613
522,65,611
528,62,629
501,83,600
506,66,615
509,72,628
520,60,627
529,63,619
509,71,615
527,79,626
526,90,607
515,65,614
517,72,612
525,78,616
513,63,622
510,60,609
524,86,608
513,99,628
523,91,630
527,75,605
515,78,626
504,79,624
523,64,625
513,92,611
507,89,609
509,62,605
512,76,608
501,77,618
504,64,626
529,96,613
527,68,618
526,76,629
512,77,606
522,78,615
518,85,620
509,62,613
508,87,612
500,63,600
508,90,627
506,89,617
528,79,607
529,98,619
509,68,604
527,85,601
519,82,601
500,71,626
504,80,630
506,91,620
509,69,613
517,84,612
523,96,621
505,86,625
513,82,606
526,96,624
526,75,628
515,62,601
509,84,612
525,100,606
518,86,602
526,62,602
501,72,613
527,65,606
509,86,618
503,99,613
506,82,618
521,68,601
526,89,630
524,84,621
506,65,619
511,86,607
508,100,601
504,77,621
505,66,624
525,66,602
518,91,605
512,78,606
526,79,606
522,100,612
506,63,604
501,77,626
504,63,618
528,61,615
516,76,614
512,61,623
518,83,617
520,81,602
509,82,622
503,76,625
509,88,616
504,72,625
525,86,628
526,83,623
526,75,626
519,92,606
504,81,628
520,66,627
508,96,625
515,86,621
502,92,620
521,70,606
520,93,620
500,72,627
503,70,607
527,83,625
511,70,626
509,74,616
528,74,609
501,90,609
523,69,618
508,86,623
516,62,628
522,68,615
511,69,624
528,100,600
500,62,603
517,64,625
501,64,604
500,99,605
522,66,614
503,91,601
518,79,603
515,99,618
516,99,616
516,90,630
511,62,620
520,88,618
509,80,610
522,81,613
512,93,620
521,63,612
507,60,621
506,64,609
509,83,605
520,89,602
516,63,624
519,89,616
521,88,614
523,82,611
505,87,621
507,93,607
513,89,611
504,83,625
526,74,604
523,68,614
501,93,611
515,91,629
513,87,620
503,89,600
514,82,620
526,96,630
529,96,609
509,76,625
509,80,627
512,66,627
518,68,601
512,96,607
509,81,624
513,79,623
500,81,618
504,88,612
524,65,605
506,90,626
524,69,612
512,61,610
520,81,623
506,78,601
525,77,628
527,86,615
529,61,602
528,98,623
509,68,624
522,83,612
518,80,629
524,77,614
523,72,621
500,79,607
523,74,625
530,92,607
518,82,603
526,65,604
522,96,621
527,66,629
522,98,611
530,72,617
524,92,610
514,69,605
507,85,619
523,87,605
500,74,614
513,72,629
502,61,601
524,68,607
518,96,621
509,74,618
510,82,614
522,99,610
504,64,602
505,100,616
525,88,609
509,98,615
527,98,629
508,65,609
507,66,613
509,96,616
507,61,604
506,75,630
517,89,603
514,68,616
530,99,611
526,77,629
526,85,600
519,86,625
516,79,610
528,70,611
527,86,621
526,72,630
504,83,610
522,82,601
524,93,618
528,66,620
508,75,603
526,65,628
524,75,622
514,65,602
525,78,629
517,76,610
506,64,612
529,96,604
520,77,624
508,61,625
502,62,630
511,91,601
502,76,608
506,88,604
522,63,612
501,66,620
523,70,610
514,63,621
520,90,615
527,86,601
528,62,611
502,93,616
521,80,606
504,66,616
511,86,600
515,74,618
522,83,603
518,100,622
500,86,609
506,98,622
518,63,611
502,71,627
530,87,617
525,86,623
505,84,623
528,66,621
522,65,601
524,62,603
526,83,619
520,68,629
516,82,624
511,90,610
522,85,630
513,78,605
503,69,615
520,90,603
514,68,623
512,92,603
529,70,607
523,80,601
519,89,603
521,88,604
509,78,608
503,100,602
518,90,618
501,81,624
522,60,627
522,66,615
519,70,602
526,83,627
527,61,600
503,87,607
512,96,605
514,66,616
523,71,609
511,70,623
525,88,630
502,61,602
518,82,603
529,82,602
505,78,608
520,72,620
526,68,624
510,61,600
500,87,614
506,62,602
517,71,618
512,66,616
509,71,602
504,88,600
514,80,629
509,69,615
511,90,626
519,98,610
504,81,612
527,89,629
510,90,604
501,84,612
523,81,613
503,78,601
514,96,612
516,63,622
526,83,621
510,75,605
503,88,625
507,65,600
520,99,623
513,96,610
508,89,604
517,98,616
500,83,621
529,70,605
519,92,620
516,98,620
506,87,621
516,83,615
517,72,607
515,90,623
526,87,607
517,93,607
513,76,624
516,79,608
530,66,609
505,82,628
503,77,622
524,89,629
500,79,601
504,66,610
512,77,627
508,80,611
503,98,604
515,72,624
524,78,628
527,96,603
516,63,601
514,84,627
509,79,604
526,63,609
509,74,612
519,81,602
522,76,605
524,87,621
509,90,601
507,66,607
511,62,615
512,79,622
517,92,619
510,72,607
508,72,616
522,99,611
505,92,630
518,65,625
505,99,621
530,66,625
500,96,607
515,82,604
502,84,615
521,76,626
519,99,600
513,92,607
505,98,625
516,83,620
502,99,606
510,71,615
504,62,603
506,89,623
529,65,609
504,62,616
514,98,613
523,91,600
518,63,604
509,84,620
523,64,623
508,79,607
528,79,604
501,88,616
523,70,604
516,65,618
518,62,621
510,90,630
523,79,621
506,70,619
508,93,601
517,60,622
512,64,620
511,83,613
514,74,603
529,100,625
518,91,600
523,62,609
517,93,616
511,61,612
510,71,623
504,62,629
504,93,610
527,71,609
511,88,615
526,78,625
527,91,630
523,79,616
511,87,608
501,88,616
520,60,601
517,69,603
526,66,622
512,96,621
519,83,611
528,61,621
528,85,607
528,87,622
503,71,605
513,85,628
503,62,603
529,77,600
513,68,602
506,89,608
515,99,608
529,96,621
518,79,616
525,72,623
501,60,606
523,93,628
511,87,626
500,63,603
516,70,629
510,71,629
530,75,622
501,91,625
523,98,627
513,66,622
522,85,629
509,82,610
520,64,612
515,61,620
502,91,625
517,80,623
508,75,612
509,91,601
516,71,615
528,91,627
509,100,601
502,96,605
505,84,600
525,100,613
523,76,630
511,69,616
507,89,619
529,68,602
505,77,609
522,92,600
514,86,614
514,75,602
517,61,613
501,100,616
530,71,609
501,86,613
526,61,623
505,63,614
500,98,606
519,71,625
504,81,623
516,77,627
518,84,602
530,88,603
528,62,616
520,85,611
520,66,621
513,62,621
521,78,613
511,82,620
530,80,601
508,80,624
505,88,609
513,85,603
504,89,604
506,91,618
515,89,630
518,80,621
501,93,629
519,62,612
530,70,611
507,99,603
522,89,604
500,93,630
517,74,611
528,60,621
520,81,624
519,80,600
517,77,601
509,82,602
512,65,613
508,90,616
529,98,606
514,93,610
522,100,630
515,99,617
520,66,618
508,65,624
529,99,608
506,71,630
520,80,601
521,77,602
518,61,605
518,98,613
518,84,615
503,70,618
530,79,609
503,85,601
508,78,614
529,93,625
506,76,612
517,79,606
504,96,613
518,98,615
524,61,613
507,96,629
514,60,601
523,77,622
519,78,601
508,91,606
516,100,627
513,87,613
505,61,627
518,63,621
509,71,629
518,91,622
501,92,612
507,64,603
503,71,627
504,92,604
500,87,606
504,86,623
517,92,616
515,61,603
526,69,600
529,98,609
500,61,606
503,65,611
525,74,601
523,74,630
513,79,626
509,83,627
529,63,625
502,77,618
527,63,605
514,87,623
500,85,621
513,98,613
501,63,608
527,96,603
517,86,628
506,76,606
519,80,617
520,88,604
508,90,605
513,64,609
504,98,626
509,81,622
513,96,607
517,63,627
523,87,615
524,100,625
515,99,602
506,90,619
515,71,614
523,76,630
511,68,614
522,85,626
526,89,601
519,76,626
509,66,619
503,60,605
529,74,608
518,90,614
525,90,610
520,98,604
523,66,615
529,88,601
502,77,601
515,80,623
509,68,600
515,83,609
524,80,606
505,100,613
508,65,603
529,84,609
507,88,614
513,75,606
501,86,601
508,93,610
501,82,607
529,88,621
503,76,606
518,83,602
518,64,625
506,78,629
521,61,602
503,90,625
512,87,618
501,60,600
511,100,605
526,88,619
521,74,610
509,84,623
530,89,605
502,62,601
523,79,609
514,66,616
525,66,601
502,96,618
505,99,610
524,100,622
529,87,615
509,82,602
519,88,630
502,86,626
526,91,607
514,68,605
528,62,615
523,65,601
517,76,609
509,85,607
519,60,614
508,100,601
501,100,623
527,75,610
520,85,625
518,74,624
525,83,617
518,85,606
505,89,616
530,89,605
501,64,623
501,69,618
516,65,630
515,69,608
524,92,629
506,61,603
525,87,625
500,92,603
510,82,616
508,65,615
524,74,603
526,74,614
512,76,620
514,63,612
519,74,610
509,83,602
504,72,628
530,88,616
502,68,625
528,69,625
518,92,617
527,78,609
519,63,601
522,98,613
508,81,630
508,88,612
510,79,623
505,82,600
515,93,623
516,75,610
513,64,609
513,79,605
512,69,603
505,65,608
513,82,625
501,69,611
507,82,618
511,88,602
508,89,616
514,63,612
510,76,608
516,61,614
519,74,616
522,82,605
517,99,603
517,62,609
528,77,628
503,60,625
519,69,615
500,83,614
524,60,603
520,92,605
527,82,608
528,77,615
503,76,624
527,63,608
519,93,601
523,63,619
516,68,614
522,87,625
528,64,623
516,60,602
507,98,624
520,63,623
516,65,621
530,68,610
524,71,627
515,88,622
520,60,614
507,82,602
514,98,609
514,84,603
515,96,630
515,81,620
525,96,622
504,60,628
528,68,604
521,81,617
524,77,622
517,75,607
515,77,616
513,66,601
517,69,624
502,78,624
502,77,624
504,69,614
505,82,610
506,99,614
521,75,605
517,61,604
516,96,625
508,81,605
523,69,613
525,78,611
505,77,605
515,87,600
503,79,621
509,69,612
529,90,628
522,66,620
505,65,622
505,66,629
515,82,600
528,71,617
504,99,603
530,99,607
528,100,613
518,100,627
512,79,618
514,85,607
508,82,605
502,81,602
501,92,630
528,71,626
500,91,608
516,63,603
501,78,625
502,81,613
514,89,618
522,72,630
516,77,606
517,62,616
517,85,602
516,62,629
517,69,612
503,88,616
523,89,627
511,80,620
529,96,601
508,79,624
508,92,625
522,71,627
527,66,625
509,89,602
501,92,617
529,64,630
530,87,625
502,65,606
523,70,608
509,83,614
510,93,601
517,100,613
504,87,612
508,88,615
509,62,622
515,62,607
522,61,600
511,77,609
517,86,602
504,63,623
518,100,604
512,90,614
502,91,609
501,63,612
505,72,619
507,83,624
508,62,619
502,82,627
525,77,622
524,71,614
527,87,624
507,64,625
516,74,606
506,76,602
528,65,625
526,83,602
505,85,623
512,89,610
528,92,615
530,80,620
517,60,620
507,99,622
530,100,628
526,81,628
520,83,630
500,74,625
528,66,623
512,83,628
501,64,623
504,75,600
509,81,600
507,66,611
504,60,618
502,75,604
513,91,621
506,84,613
523,62,604
523,66,616
509,76,600
509,84,606
514,78,626
504,75,629
511,90,610
501,98,612
525,70,629
505,71,601
509,84,614
517,74,601
511,61,626
519,75,611
521,96,617
516,61,628
525,65,619
503,62,629
523,83,602
530,100,621
503,96,614
517,63,630
510,72,618
528,77,605
512,76,617
514,74,627
519,82,603
521,85,611
512,89,628
506,80,606
522,98,607
517,64,606
519,70,601
521,64,616
514,82,628
530,89,622
522,74,619
525,75,627
521,63,616
504,70,627
504,70,613
527,99,610
505,62,622
530,92,600
516,82,623
520,79,611
520,92,619
526,98,619
508,61,606
522,98,620
520,76,606
513,91,626
522,90,613
521,92,621
529,60,611
506,84,615
521,82,630
509,82,602
528,91,607
522,84,616
528,64,622
512,62,601
517,92,618
514,86,624
510,100,609
525,86,607
529,99,606
504,65,626
517,78,614
516,86,618
519,88,615
519,82,614
524,64,602
508,70,627
507,88,628
507,62,618
501,60,627
515,89,611
530,96,601
501,70,603
506,89,605
510,75,612
527,63,620
523,92,607
503,75,612
506,76,625
500,89,601
517,83,619
514,65,603
517,74,617
512,91,602
502,70,610
517,61,625
500,75,623
527,76,606
520,69,608
507,75,619
508,68,604
519,72,624
502,96,600
520,68,614
514,79,621
526,62,608
530,98,627
518,93,618
502,83,610
517,80,618
513,81,617
518,61,601
524,69,620
527,93,604
515,79,615
504,100,602
506,75,614
505,63,617
510,89,628
502,90,628
520,61,629
519,74,630
523,86,626
510,63,619
518,91,623
527,99,622
524,77,610
503,83,616
520,66,618
502,77,617
515,86,602
506,70,630
514,75,629
523,68,611
511,91,604
515,87,600
511,92,623
508,79,624
508,100,613
516,69,628
528,75,613
523,91,600
521,84,617
523,63,617
522,90,624
502,98,620
502,79,615
522,84,611
504,74,606
520,82,630
511,87,615
514,64,625
500,83,630
522,88,611
520,63,621
523,60,618
530,77,630
509,61,627
528,84,607
518,84,610
525,87,616
508,90,613
500,77,614
506,64,600
518,82,612
504,69,608
524,71,616
517,84,622
524,86,621
503,69,615
513,100,618
522,88,607
521,78,600
508,86,630
527,89,620
509,60,628
514,96,626
517,96,629
514,71,628
520,66,610
504,74,619
515,96,618
500,81,608
500,66,613
510,63,609
510,83,629
517,71,620
528,72,615
528,82,626
516,77,629
501,79,607
500,85,623
528,92,608
523,70,619
506,96,601
500,76,602
501,82,613
522,75,618
528,69,623
523,63,607
513,66,619
518,61,627
524,74,618
528,88,614
502,68,617
517,81,618
529,76,607
501,92,606
529,96,616
507,89,617
519,80,630
517,84,604
502,60,607
520,99,609
529,60,617
529,100,615
523,62,610
516,78,603
525,91,619
519,84,613
530,85,620
519,93,622
510,88,629
504,72,617
513,85,600
527,82,629
505,71,608
502,87,623
500,78,603
504,68,629
502,77,605
512,89,611
517,99,608
502,84,624
519,90,625
520,86,617
521,92,606
528,83,604
504,76,628
500,76,615
517,60,606
507,92,623
529,79,627
503,92,607
510,81,609
523,99,623
505,88,613
507,90,621
510,99,612
514,74,604
526,93,607
520,63,630
506,91,611
518,98,601
515,80,600
502,82,619
500,63,607
525,80,606
504,66,606
521,63,620
529,65,613
521,83,606
527,93,609
530,79,603
500,89,628
527,92,629
527,87,605
528,66,600
504,72,612
512,63,613
524,98,604
511,68,601
527,65,617
529,74,602
508,64,627
502,96,602
525,93,619
505,100,617
528,62,609
509,87,606
526,80,626
516,92,614
511,62,628
519,89,611
505,91,630
500,93,614
522,70,612
519,83,608
528,85,606
518,81,603
520,81,617
512,65,603
522,74,608
500,88,618
512,74,610
508,78,630
522,83,619
526,77,608
523,60,609
519,89,605
506,65,605
514,98,623
521,76,630
527,79,616
525,92,629
502,68,605
528,62,614
509,75,608
512,61,622
513,75,606
514,63,602
527,60,612
514,100,605
505,93,622
516,64,628
502,69,605
500,75,612
529,65,602
525,75,623
510,93,628
514,77,602
508,99,604
506,85,619
515,79,613
509,83,622
527,93,610
525,65,629
527,87,614
530,92,603
509,65,624
522,84,614
515,64,618
510,92,617
522,81,619
500,72,600
517,64,606
524,90,619
525,77,613
516,62,607
505,99,617
511,76,605
510,96,618
514,68,601
521,85,604
512,78,623
511,91,612
518,74,607
527,68,601
522,90,630
502,74,629
517,92,602
507,70,617
508,66,607
529,70,607
501,62,606
521,78,618
507,99,612
507,79,620
501,68,624
529,80,604
508,79,615
521,78,620
509,62,619
528,83,630
505,77,608
515,65,606
506,92,627
518,66,613
517,71,608
515,72,626
509,79,628
514,92,613
500,62,600
506,60,608
511,82,602
515,72,611
516,82,612
516,71,605
515,63,611
514,76,615
506,89,623
527,69,630
514,90,606
514,91,609
502,96,612
513,76,619
513,93,613
513,99,617
508,65,623
513,66,606
510,98,600
529,79,612
504,70,627
506,74,619
529,93,613
511,70,626
516,69,612
513,63,630
512,63,601
529,89,613
519,65,608
523,62,610
508,82,624
516,100,617
520,88,601
528,92,628
513,79,615
518,87,623
517,62,608
527,84,614
524,62,602
503,91,602
520,83,616
515,71,606
508,85,624
523,78,609
516,84,613
518,70,610
528,62,626
500,77,611
526,72,610
505,63,612
509,81,603
501,99,615
511,93,628
520,83,626
519,90,609
504,84,624
507,90,621
520,63,602
518,62,611
501,96,628
522,78,608
510,82,605
508,70,611
509,69,616
502,96,613
522,88,625
507,79,625
500,77,622
514,69,605
500,63,605
529,87,625
519,92,626
500,84,625
528,84,609
504,99,626
509,61,600
526,60,616
502,64,616
524,83,628
500,98,628
500,69,609
510,64,607
523,81,628
509,87,602
510,60,615
508,98,623
514,63,604
523,80,608
500,70,618
505,60,607
514,84,622
518,75,619
525,64,603
503,68,616
521,78,615
525,87,614
529,99,625
508,63,617
526,74,619
516,71,617
520,93,609
520,77,603
510,71,616
527,71,627
502,84,619
521,68,605
521,99,617
502,92,627
509,63,616
530,87,606
521,75,607
524,96,613
510,63,627
530,63,620
521,84,618
518,84,614
503,63,607
500,99,605
511,69,625
515,87,620
509,66,617
522,77,623
510,85,609
507,74,600
510,88,626
515,68,630
522,62,605
507,85,613
517,100,618
523,71,606
507,60,630
512,71,620
511,85,622
526,83,605
516,80,612
506,75,612
502,74,611
506,83,604
517,93,618
527,64,629
521,92,602
500,80,624
525,72,626
518,85,621
502,61,603
525,79,622
528,61,605
506,100,628
503,86,622
514,89,625
500,60,626
509,65,605
513,72,605
512,76,610
509,77,629
520,81,602
506,91,610
508,82,618
528,62,606
522,79,601
522,93,624
505,92,621
515,85,620
520,82,627
524,79,614
520,96,608
509,100,621
529,80,607
509,86,623
518,72,620
523,61,614
524,70,611
501,66,627
510,86,620
527,93,622
514,68,623
530,75,615
517,87,606
507,89,608
508,81,617
505,63,622
503,61,617
518,76,619
500,71,617
508,65,629
510,83,604
510,98,629
524,72,625
508,80,619
524,62,623
501,75,605
523,64,622
517,69,609
516,78,622
527,79,621
502,81,613
513,96,621
518,63,626
530,81,605
528,77,616
509,96,609
500,91,619
520,70,605
515,87,623
500,84,616
502,69,604
504,64,626
510,68,615
516,82,602
526,91,622
524,77,601
506,70,627
516,87,611
508,92,616
514,84,601
525,71,616
514,72,603
523,64,613
524,70,611
502,62,609
503,86,607
507,84,627
506,89,605
519,61,620
514,68,630
511,78,628
505,82,622
507,70,604
518,98,617
524,96,615
508,80,629
507,86,604
513,88,606
514,63,611
518,74,617
529,65,630
508,96,603
510,64,608
514,76,629
511,92,604
521,65,602
511,85,602
530,61,626
505,74,607
516,88,601
507,79,617
510,69,601
501,80,601
528,68,615
518,92,621
521,89,606
512,60,611
528,71,619
528,66,602
504,100,605
512,85,613
515,77,614
512,96,617
509,62,607
511,68,618
515,77,608
515,92,624
520,99,602
503,89,613
505,77,600
517,74,624
529,77,609
518,98,624
522,80,623
521,96,624
517,76,611
520,63,601
511,96,609
516,74,610
518,90,619
513,85,626
527,70,627
530,60,614
521,86,615
524,66,624
502,71,618
526,66,604
509,90,618
509,78,608
513,76,601
523,71,622
505,86,601
525,60,612
522,98,612
510,99,603
519,84,616
517,65,608
508,83,614
521,61,617
500,86,624
500,70,616
519,100,624
528,66,616
520,84,622
515,99,609
508,96,629
528,68,616
524,79,621
509,89,601
513,86,628
525,98,607
520,76,628
509,96,623
510,93,600
519,96,620
526,75,613
521,83,623
512,61,626
529,82,624
526,70,615
502,62,630
517,96,628
519,82,612
524,68,600
524,93,610
528,69,626
512,62,614
507,90,613
518,60,611
511,70,621
520,79,610
515,88,622
525,70,622
515,82,630
501,96,616
505,96,612
501,61,600
513,86,618
504,74,621
517,78,627
509,62,611
510,70,609
518,60,619
500,83,623
504,98,610
523,69,601
528,90,627
504,84,612
530,62,612
500,62,603
520,92,616
522,69,600
529,80,600
522,91,602
528,78,605
527,98,605
504,75,601
524,69,621
519,87,627
529,90,630
518,81,614
530,60,616
528,96,604
529,92,624
507,70,606
516,81,605
522,72,617
519,79,626
514,92,620
510,77,614
515,81,619
505,69,617
529,83,611
502,76,612
500,68,602
523,89,600
518,83,622
509,77,622
508,61,627
515,88,622
519,65,608
524,75,607
512,62,602
527,66,609
519,66,604
510,84,621
506,64,613
527,61,618
529,81,627
506,74,622
519,80,630
530,75,616
528,93,601
504,70,630
519,92,622
518,85,604
507,79,618
513,89,603
502,84,613
517,74,612
510,96,625
522,69,628
503,100,617
512,71,601
530,79,619
524,71,601
509,66,605
501,60,626
506,89,608
530,70,626
503,93,626
511,91,617
528,82,630
530,77,620
501,68,611
526,100,601
508,61,622
500,77,612
514,77,625
513,77,608
514,65,608
528,77,611
521,72,624
523,90,602
526,76,622
516,72,600
506,60,606
514,74,603
505,96,626
522,74,610
516,93,617
514,63,609
505,71,608
519,60,608
508,82,613
520,89,610
527,84,627
513,72,609
527,82,620
517,93,602
527,82,604
506,62,625
501,63,618
525,64,601
524,62,600
513,62,630
525,71,623
505,62,607
514,76,618
519,98,615
506,93,606
510,80,605
520,74,619
512,85,601
504,89,600
512,93,616
502,98,610
511,60,626
503,99,610
523,70,619
501,90,628
502,71,621
506,78,603
510,66,606
517,92,604
503,65,608
502,62,610
530,68,605
517,62,617
527,80,600
526,70,603
500,88,602
525,93,613
514,91,600
526,71,619
519,92,621
525,96,604
510,77,623
530,68,605
500,82,615
519,83,601
527,79,619
508,91,612
520,90,615
521,81,617
513,84,605
522,70,609
501,74,605
514,88,621
530,80,614
501,83,622
527,62,621
530,64,622
528,92,630
503,64,620
528,79,600
504,64,602
509,62,630
514,100,606
529,80,613
521,100,611
530,65,622
520,92,616
529,89,626
520,62,630
501,76,627
504,92,619
506,91,606
500,78,616
509,75,619
524,65,621
525,64,601
524,66,624
520,82,630
518,66,615
501,78,613
521,62,605
513,79,626
501,81,603
524,82,624
529,78,608
515,63,619
504,93,623
516,61,625
517,86,622
510,86,612
516,70,625
519,79,603
521,86,628
505,64,614
507,83,624
519,84,611
509,78,607
516,69,613
521,87,600
522,72,606
530,65,610
509,72,623
523,86,617
520,79,623
521,61,605
529,86,607
525,90,601
528,66,620
520,96,618
510,98,620
500,90,603
518,77,623
524,62,620
503,89,620
517,74,601
527,85,630
506,86,616
518,77,616
523,79,605
509,74,606
505,63,622
508,64,608
517,82,620
525,78,610
520,80,629
528,74,630
521,63,630
513,65,624
529,96,626
527,99,609
527,100,608
504,62,620
514,87,626
505,99,624
526,78,616
514,63,627
520,66,601
503,65,623
530,96,619
501,63,623
523,90,619
528,71,619
525,93,624
511,70,600
516,85,611
510,84,620
526,70,608
520,69,622
516,65,630
525,66,615
510,81,606
510,89,615
506,90,614
504,68,607
503,76,609
507,66,618
526,74,607
523,69,629
512,66,623
511,63,608
507,80,600
504,65,606
500,65,617
501,69,623
505,87,607
512,88,615
515,60,625
530,84,608
525,60,610
517,60,622
530,68,604
518,99,622
528,71,605
526,68,623
506,81,611
507,80,601
504,70,620
525,90,614
506,100,602
514,74,621
507,91,627
505,76,617
519,83,625
522,72,625
513,82,612
503,91,629
510,76,600
524,84,629
515,87,625
529,77,629
501,68,629
511,64,604
522,85,624
502,60,610
520,61,626
516,71,606
518,65,625
505,96,624
513,66,625
505,62,613
510,83,621
526,88,627
524,70,629
508,99,618
526,61,601
525,61,603
529,85,629
522,66,622
518,69,622
526,89,616
518,64,627
530,87,600
528,68,627
526,60,626
509,98,617
521,76,621
506,71,621
522,81,614
506,62,606
521,78,608
516,82,608
500,92,622
